countrycode,input_adm_area_1,input_adm_area_2,input_adm_area_3,adm_area_1,adm_area_2,adm_area_3,gid
USA,Iowa,Cedar,,Iowa,Cedar,,USA.16.16_1
USA,Iowa,Cerro Gordo,,Iowa,Cerro Gordo,,USA.16.17_1
USA,Iowa,Cherokee,,Iowa,Cherokee,,USA.16.18_1
USA,Iowa,Chickasaw,,Iowa,Chickasaw,,USA.16.19_1
USA,Iowa,Clarke,,Iowa,Clarke,,USA.16.20_1
USA,Iowa,Clay,,Iowa,Clay,,USA.16.21_1
USA,Iowa,Clayton,,Iowa,Clayton,,USA.16.22_1
USA,Iowa,Clinton,,Iowa,Clinton,,USA.16.23_1
USA,Iowa,Crawford,,Iowa,Crawford,,USA.16.24_1
USA,Iowa,Dallas,,Iowa,Dallas,,USA.16.25_1
USA,Iowa,Davis,,Iowa,Davis,,USA.16.26_1
USA,Iowa,Delaware,,Iowa,Delaware,,USA.16.28_1
USA,Iowa,Des Moines,,Iowa,Des Moines,,USA.16.29_1
USA,Iowa,Dickinson,,Iowa,Dickinson,,USA.16.30_1
USA,Iowa,Dubuque,,Iowa,Dubuque,,USA.16.31_1
USA,Iowa,Emmet,,Iowa,Emmet,,USA.16.32_1
USA,Iowa,Fayette,,Iowa,Fayette,,USA.16.33_1
USA,Iowa,Floyd,,Iowa,Floyd,,USA.16.34_1
USA,Iowa,Franklin,,Iowa,Franklin,,USA.16.35_1
USA,Iowa,Fremont,,Iowa,Fremont,,USA.16.36_1
USA,Iowa,Greene,,Iowa,Greene,,USA.16.37_1
USA,Iowa,Grundy,,Iowa,Grundy,,USA.16.38_1
USA,Iowa,Guthrie,,Iowa,Guthrie,,USA.16.39_1
USA,Iowa,Hamilton,,Iowa,Hamilton,,USA.16.40_1
USA,Iowa,Hancock,,Iowa,Hancock,,USA.16.41_1
USA,Iowa,Hardin,,Iowa,Hardin,,USA.16.42_1
USA,Iowa,Harrison,,Iowa,Harrison,,USA.16.43_1
USA,Iowa,Henry,,Iowa,Henry,,USA.16.44_1
USA,Iowa,Howard,,Iowa,Howard,,USA.16.45_1
USA,Iowa,Humboldt,,Iowa,Humboldt,,USA.16.46_1
USA,Iowa,Ida,,Iowa,Ida,,USA.16.47_1
USA,Iowa,Iowa,,Iowa,Iowa,,USA.16.48_1
USA,Iowa,Jackson,,Iowa,Jackson,,USA.16.49_1
USA,Iowa,Jasper,,Iowa,Jasper,,USA.16.50_1
USA,Iowa,Jefferson,,Iowa,Jefferson,,USA.16.51_1
USA,Iowa,Johnson,,Iowa,Johnson,,USA.16.52_1
USA,Iowa,Jones,,Iowa,Jones,,USA.16.53_1
USA,Iowa,Keokuk,,Iowa,Keokuk,,USA.16.54_1
USA,Iowa,Kossuth,,Iowa,Kossuth,,USA.16.55_1
USA,Iowa,Lee,,Iowa,Lee,,USA.16.56_1
USA,Iowa,Linn,,Iowa,Linn,,USA.16.57_1
USA,Iowa,Louisa,,Iowa,Louisa,,USA.16.58_1
USA,Iowa,Lucas,,Iowa,Lucas,,USA.16.59_1
USA,Iowa,Lyon,,Iowa,Lyon,,USA.16.60_1
USA,Iowa,Madison,,Iowa,Madison,,USA.16.61_1
USA,Iowa,Mahaska,,Iowa,Mahaska,,USA.16.62_1
USA,Iowa,Marion,,Iowa,Marion,,USA.16.63_1
USA,Iowa,Marshall,,Iowa,Marshall,,USA.16.64_1
USA,Iowa,Mills,,Iowa,Mills,,USA.16.65_1
USA,Iowa,Mitchell,,Iowa,Mitchell,,USA.16.66_1
USA,Iowa,Monona,,Iowa,Monona,,USA.16.67_1
USA,Iowa,Monroe,,Iowa,Monroe,,USA.16.68_1
USA,Iowa,Montgomery,,Iowa,Montgomery,,USA.16.69_1
USA,Iowa,Muscatine,,Iowa,Muscatine,,USA.16.70_1
USA,Iowa,O'Brien,,Iowa,O'Brien,,USA.16.71_1
USA,Iowa,Osceola,,Iowa,Osceola,,USA.16.72_1
USA,Iowa,Page,,Iowa,Page,,USA.16.73_1
USA,Iowa,Palo Alto,,Iowa,Palo Alto,,USA.16.74_1
USA,Iowa,Plymouth,,Iowa,Plymouth,,USA.16.75_1
USA,Iowa,Pocahontas,,Iowa,Pocahontas,,USA.16.76_1
USA,Iowa,Polk,,Iowa,Polk,,USA.16.77_1
USA,Iowa,Pottawattamie,,Iowa,Pottawattamie,,USA.16.78_1
USA,Iowa,Poweshiek,,Iowa,Poweshiek,,USA.16.79_1
USA,Iowa,Ringgold,,Iowa,Ringgold,,USA.16.80_1
USA,Iowa,Sac,,Iowa,Sac,,USA.16.81_1
USA,Iowa,Scott,,Iowa,Scott,,USA.16.82_1
USA,Iowa,Shelby,,Iowa,Shelby,,USA.16.83_1
USA,Iowa,Sioux,,Iowa,Sioux,,USA.16.84_1
USA,Iowa,Story,,Iowa,Story,,USA.16.85_1
USA,Iowa,Tama,,Iowa,Tama,,USA.16.86_1
USA,Iowa,Taylor,,Iowa,Taylor,,USA.16.87_1
USA,Iowa,Union,,Iowa,Union,,USA.16.88_1
USA,Iowa,Van Buren,,Iowa,Van Buren,,USA.16.89_1
USA,Iowa,Wapello,,Iowa,Wapello,,USA.16.90_1
USA,Iowa,Warren,,Iowa,Warren,,USA.16.91_1
USA,Iowa,Washington,,Iowa,Washington,,USA.16.92_1
USA,Iowa,Wayne,,Iowa,Wayne,,USA.16.93_1
USA,Iowa,Webster,,Iowa,Webster,,USA.16.94_1
USA,Iowa,Winnebago,,Iowa,Winnebago,,USA.16.95_1
USA,Iowa,Winneshiek,,Iowa,Winneshiek,,USA.16.96_1
USA,Iowa,Woodbury,,Iowa,Woodbury,,USA.16.97_1
USA,Iowa,Worth,,Iowa,Worth,,USA.16.98_1
USA,Iowa,Wright,,Iowa,Wright,,USA.16.99_1
USA,Kansas,Anderson,,Kansas,Anderson,,USA.17.2_1
USA,Kansas,Atchison,,Kansas,Atchison,,USA.17.3_1
USA,Kansas,Barber,,Kansas,Barber,,USA.17.4_1
USA,Kansas,Barton,,Kansas,Barton,,USA.17.5_1
USA,Kansas,Bourbon,,Kansas,Bourbon,,USA.17.6_1
USA,Kansas,Brown,,Kansas,Brown,,USA.17.7_1
USA,Kansas,Butler,,Kansas,Butler,,USA.17.8_1
USA,Kansas,Chase,,Kansas,Chase,,USA.17.9_1
USA,Kansas,Chautauqua,,Kansas,Chautauqua,,USA.17.10_1
USA,Kansas,Cherokee,,Kansas,Cherokee,,USA.17.11_1
USA,Kansas,Cheyenne,,Kansas,Cheyenne,,USA.17.12_1
USA,Kansas,Clark,,Kansas,Clark,,USA.17.13_1
USA,Kansas,Clay,,Kansas,Clay,,USA.17.14_1
USA,Kansas,Cloud,,Kansas,Cloud,,USA.17.15_1
USA,Kansas,Coffey,,Kansas,Coffey,,USA.17.16_1
USA,Kansas,Comanche,,Kansas,Comanche,,USA.17.17_1
USA,Kansas,Cowley,,Kansas,Cowley,,USA.17.18_1
USA,Kansas,Crawford,,Kansas,Crawford,,USA.17.19_1
USA,Kansas,Dickinson,,Kansas,Dickinson,,USA.17.21_1
USA,Kansas,Doniphan,,Kansas,Doniphan,,USA.17.22_1
USA,Kansas,Douglas,,Kansas,Douglas,,USA.17.23_1
USA,Kansas,Edwards,,Kansas,Edwards,,USA.17.24_1
USA,Kansas,Ellis,,Kansas,Ellis,,USA.17.26_1
USA,Kansas,Ellsworth,,Kansas,Ellsworth,,USA.17.27_1
USA,Kansas,Finney,,Kansas,Finney,,USA.17.28_1
USA,Kansas,Ford,,Kansas,Ford,,USA.17.29_1
USA,Kansas,Franklin,,Kansas,Franklin,,USA.17.30_1
USA,Kansas,Geary,,Kansas,Geary,,USA.17.31_1
USA,Kansas,Gove,,Kansas,Gove,,USA.17.32_1
USA,Kansas,Grant,,Kansas,Grant,,USA.17.34_1
USA,Kansas,Gray,,Kansas,Gray,,USA.17.35_1
USA,Kansas,Greenwood,,Kansas,Greenwood,,USA.17.37_1
USA,Kansas,Hamilton,,Kansas,Hamilton,,USA.17.38_1
USA,Kansas,Harper,,Kansas,Harper,,USA.17.39_1
USA,Kansas,Harvey,,Kansas,Harvey,,USA.17.40_1
USA,Kansas,Haskell,,Kansas,Haskell,,USA.17.41_1
USA,Kansas,Hodgeman,,Kansas,Hodgeman,,USA.17.42_1
USA,Kansas,Jackson,,Kansas,Jackson,,USA.17.43_1
USA,Kansas,Jefferson,,Kansas,Jefferson,,USA.17.44_1
USA,Kansas,Jewell,,Kansas,Jewell,,USA.17.45_1
USA,Kansas,Johnson,,Kansas,Johnson,,USA.17.46_1
USA,Kansas,Kearny,,Kansas,Kearny,,USA.17.47_1
USA,Kansas,Kiowa,,Kansas,Kiowa,,USA.17.49_1
USA,Kansas,Labette,,Kansas,Labette,,USA.17.50_1
USA,Kansas,Lane,,Kansas,Lane,,USA.17.51_1
USA,Kansas,Leavenworth,,Kansas,Leavenworth,,USA.17.52_1
USA,Kansas,Linn,,Kansas,Linn,,USA.17.54_1
USA,Kansas,Lyon,,Kansas,Lyon,,USA.17.56_1
USA,Kansas,Marion,,Kansas,Marion,,USA.17.57_1
USA,Kansas,McPherson,,Kansas,McPherson,,USA.17.59_1
USA,Kansas,Meade,,Kansas,Meade,,USA.17.60_1
USA,Kansas,Miami,,Kansas,Miami,,USA.17.61_1
USA,Kansas,Mitchell,,Kansas,Mitchell,,USA.17.62_1
USA,Kansas,Montgomery,,Kansas,Montgomery,,USA.17.63_1
USA,Kansas,Morris,,Kansas,Morris,,USA.17.64_1
USA,Kansas,Morton,,Kansas,Morton,,USA.17.65_1
USA,Kansas,Nemaha,,Kansas,Nemaha,,USA.17.66_1
USA,Kansas,Neosho,,Kansas,Neosho,,USA.17.67_1
USA,Kansas,Ness,,Kansas,Ness,,USA.17.68_1
USA,Kansas,Norton,,Kansas,Norton,,USA.17.69_1
USA,Kansas,Osage,,Kansas,Osage,,USA.17.70_1
USA,Kansas,Osborne,,Kansas,Osborne,,USA.17.71_1
USA,Kansas,Ottawa,,Kansas,Ottawa,,USA.17.72_1
USA,Kansas,Phillips,,Kansas,Phillips,,USA.17.74_1
USA,Kansas,Pottawatomie,,Kansas,Pottawatomie,,USA.17.75_1
USA,Kansas,Pratt,,Kansas,Pratt,,USA.17.76_1
USA,Kansas,Reno,,Kansas,Reno,,USA.17.78_1
USA,Kansas,Republic,,Kansas,Republic,,USA.17.79_1
USA,Kansas,Rice,,Kansas,Rice,,USA.17.80_1
USA,Kansas,Riley,,Kansas,Riley,,USA.17.81_1
USA,Kansas,Rooks,,Kansas,Rooks,,USA.17.82_1
USA,Kansas,Saline,,Kansas,Saline,,USA.17.85_1
USA,Kansas,Scott,,Kansas,Scott,,USA.17.86_1
USA,Kansas,Sedgwick,,Kansas,Sedgwick,,USA.17.87_1
USA,Kansas,Seward,,Kansas,Seward,,USA.17.88_1
USA,Kansas,Shawnee,,Kansas,Shawnee,,USA.17.89_1
USA,Kansas,Sheridan,,Kansas,Sheridan,,USA.17.90_1
USA,Kansas,Sherman,,Kansas,Sherman,,USA.17.91_1
USA,Kansas,Smith,,Kansas,Smith,,USA.17.92_1
USA,Kansas,Stafford,,Kansas,Stafford,,USA.17.93_1
USA,Kansas,Stanton,,Kansas,Stanton,,USA.17.94_1
USA,Kansas,Stevens,,Kansas,Stevens,,USA.17.95_1
USA,Kansas,Sumner,,Kansas,Sumner,,USA.17.96_1
USA,Kansas,Trego,,Kansas,Trego,,USA.17.98_1
USA,Kansas,Wabaunsee,,Kansas,Wabaunsee,,USA.17.99_1
USA,Kansas,Wilson,,Kansas,Wilson,,USA.17.103_1
USA,Kansas,Woodson,,Kansas,Woodson,,USA.17.104_1
USA,Kansas,Wyandotte,,Kansas,Wyandotte,,USA.17.105_1
USA,Kentucky,Adair,,Kentucky,Adair,,USA.18.1_1
USA,Kentucky,Allen,,Kentucky,Allen,,USA.18.2_1
USA,Kentucky,Anderson,,Kentucky,Anderson,,USA.18.3_1
USA,Kentucky,Ballard,,Kentucky,Ballard,,USA.18.4_1
USA,Kentucky,Barren,,Kentucky,Barren,,USA.18.5_1
USA,Kentucky,Bath,,Kentucky,Bath,,USA.18.6_1
USA,Kentucky,Bell,,Kentucky,Bell,,USA.18.7_1
USA,Kentucky,Boone,,Kentucky,Boone,,USA.18.8_1
USA,Kentucky,Bourbon,,Kentucky,Bourbon,,USA.18.9_1
USA,Kentucky,Boyd,,Kentucky,Boyd,,USA.18.10_1
USA,Kentucky,Boyle,,Kentucky,Boyle,,USA.18.11_1
USA,Kentucky,Bracken,,Kentucky,Bracken,,USA.18.12_1
USA,Kentucky,Breathitt,,Kentucky,Breathitt,,USA.18.13_1
USA,Kentucky,Breckinridge,,Kentucky,Breckinridge,,USA.18.14_1
USA,Kentucky,Bullitt,,Kentucky,Bullitt,,USA.18.15_1
USA,Kentucky,Butler,,Kentucky,Butler,,USA.18.16_1
USA,Kentucky,Caldwell,,Kentucky,Caldwell,,USA.18.17_1
USA,Kentucky,Calloway,,Kentucky,Calloway,,USA.18.18_1
USA,Kentucky,Campbell,,Kentucky,Campbell,,USA.18.19_1
USA,Kentucky,Carlisle,,Kentucky,Carlisle,,USA.18.20_1
USA,Kentucky,Carroll,,Kentucky,Carroll,,USA.18.21_1
USA,Kentucky,Carter,,Kentucky,Carter,,USA.18.22_1
USA,Kentucky,Casey,,Kentucky,Casey,,USA.18.23_1
USA,Kentucky,Christian,,Kentucky,Christian,,USA.18.24_1
USA,Kentucky,Clark,,Kentucky,Clark,,USA.18.25_1
USA,Kentucky,Clay,,Kentucky,Clay,,USA.18.26_1
USA,Kentucky,Clinton,,Kentucky,Clinton,,USA.18.27_1
USA,Kentucky,Crittenden,,Kentucky,Crittenden,,USA.18.28_1
USA,Kentucky,Cumberland,,Kentucky,Cumberland,,USA.18.29_1
USA,Kentucky,Daviess,,Kentucky,Daviess,,USA.18.30_1
USA,Kentucky,Edmonson,,Kentucky,Edmonson,,USA.18.31_1
USA,Kentucky,Elliott,,Kentucky,Elliott,,USA.18.32_1
USA,Kentucky,Fayette,,Kentucky,Fayette,,USA.18.34_1
USA,Kentucky,Fleming,,Kentucky,Fleming,,USA.18.35_1
USA,Kentucky,Floyd,,Kentucky,Floyd,,USA.18.36_1
USA,Kentucky,Franklin,,Kentucky,Franklin,,USA.18.37_1
USA,Kentucky,Fulton,,Kentucky,Fulton,,USA.18.38_1
USA,Kentucky,Gallatin,,Kentucky,Gallatin,,USA.18.39_1
USA,Kentucky,Garrard,,Kentucky,Garrard,,USA.18.40_1
USA,Kentucky,Grant,,Kentucky,Grant,,USA.18.41_1
USA,Kentucky,Graves,,Kentucky,Graves,,USA.18.42_1
USA,Kentucky,Grayson,,Kentucky,Grayson,,USA.18.43_1
USA,Kentucky,Green,,Kentucky,Green,,USA.18.44_1
USA,Kentucky,Greenup,,Kentucky,Greenup,,USA.18.45_1
USA,Kentucky,Hancock,,Kentucky,Hancock,,USA.18.46_1
USA,Kentucky,Hardin,,Kentucky,Hardin,,USA.18.47_1
USA,Kentucky,Harlan,,Kentucky,Harlan,,USA.18.48_1
USA,Kentucky,Harrison,,Kentucky,Harrison,,USA.18.49_1
USA,Kentucky,Hart,,Kentucky,Hart,,USA.18.50_1
USA,Kentucky,Henderson,,Kentucky,Henderson,,USA.18.51_1
USA,Kentucky,Henry,,Kentucky,Henry,,USA.18.52_1
USA,Kentucky,Hickman,,Kentucky,Hickman,,USA.18.53_1
USA,Kentucky,Hopkins,,Kentucky,Hopkins,,USA.18.54_1
USA,Kentucky,Jackson,,Kentucky,Jackson,,USA.18.55_1
USA,Kentucky,Jefferson,,Kentucky,Jefferson,,USA.18.56_1
USA,Kentucky,Jessamine,,Kentucky,Jessamine,,USA.18.57_1
USA,Kentucky,Johnson,,Kentucky,Johnson,,USA.18.58_1
USA,Kentucky,Kenton,,Kentucky,Kenton,,USA.18.59_1
USA,Kentucky,Knott,,Kentucky,Knott,,USA.18.60_1
USA,Kentucky,Knox,,Kentucky,Knox,,USA.18.61_1
USA,Kentucky,Larue,,Kentucky,Larue,,USA.18.62_1
USA,Kentucky,Laurel,,Kentucky,Laurel,,USA.18.63_1
USA,Kentucky,Lawrence,,Kentucky,Lawrence,,USA.18.64_1
USA,Kentucky,Leslie,,Kentucky,Leslie,,USA.18.66_1
USA,Kentucky,Letcher,,Kentucky,Letcher,,USA.18.67_1
USA,Kentucky,Lewis,,Kentucky,Lewis,,USA.18.68_1
USA,Kentucky,Lincoln,,Kentucky,Lincoln,,USA.18.69_1
USA,Kentucky,Livingston,,Kentucky,Livingston,,USA.18.70_1
USA,Kentucky,Logan,,Kentucky,Logan,,USA.18.71_1
USA,Kentucky,Lyon,,Kentucky,Lyon,,USA.18.72_1
USA,Kentucky,Madison,,Kentucky,Madison,,USA.18.73_1
USA,Kentucky,Magoffin,,Kentucky,Magoffin,,USA.18.74_1
USA,Kentucky,Marion,,Kentucky,Marion,,USA.18.75_1
USA,Kentucky,Marshall,,Kentucky,Marshall,,USA.18.76_1
USA,Kentucky,Martin,,Kentucky,Martin,,USA.18.77_1
USA,Kentucky,Mason,,Kentucky,Mason,,USA.18.78_1
USA,Kentucky,McCracken,,Kentucky,McCracken,,USA.18.79_1
USA,Kentucky,McCreary,,Kentucky,McCreary,,USA.18.80_1
USA,Kentucky,McLean,,Kentucky,McLean,,USA.18.81_1
USA,Kentucky,Meade,,Kentucky,Meade,,USA.18.82_1
USA,Kentucky,Menifee,,Kentucky,Menifee,,USA.18.83_1
USA,Kentucky,Mercer,,Kentucky,Mercer,,USA.18.84_1
USA,Kentucky,Metcalfe,,Kentucky,Metcalfe,,USA.18.85_1
USA,Kentucky,Monroe,,Kentucky,Monroe,,USA.18.86_1
USA,Kentucky,Montgomery,,Kentucky,Montgomery,,USA.18.87_1
USA,Kentucky,Morgan,,Kentucky,Morgan,,USA.18.88_1
USA,Kentucky,Muhlenberg,,Kentucky,Muhlenberg,,USA.18.89_1
USA,Kentucky,Nelson,,Kentucky,Nelson,,USA.18.90_1
USA,Kentucky,Nicholas,,Kentucky,Nicholas,,USA.18.91_1
USA,Kentucky,Ohio,,Kentucky,Ohio,,USA.18.92_1
USA,Kentucky,Oldham,,Kentucky,Oldham,,USA.18.93_1
USA,Kentucky,Owen,,Kentucky,Owen,,USA.18.94_1
USA,Kentucky,Owsley,,Kentucky,Owsley,,USA.18.95_1
USA,Kentucky,Pendleton,,Kentucky,Pendleton,,USA.18.96_1
USA,Kentucky,Perry,,Kentucky,Perry,,USA.18.97_1
USA,Kentucky,Pike,,Kentucky,Pike,,USA.18.98_1
USA,Kentucky,Powell,,Kentucky,Powell,,USA.18.99_1
USA,Kentucky,Pulaski,,Kentucky,Pulaski,,USA.18.100_1
USA,Kentucky,Rockcastle,,Kentucky,Rockcastle,,USA.18.102_1
USA,Kentucky,Rowan,,Kentucky,Rowan,,USA.18.103_1
USA,Kentucky,Russell,,Kentucky,Russell,,USA.18.104_1
USA,Kentucky,Scott,,Kentucky,Scott,,USA.18.105_1
USA,Kentucky,Shelby,,Kentucky,Shelby,,USA.18.106_1
USA,Kentucky,Simpson,,Kentucky,Simpson,,USA.18.107_1
USA,Kentucky,Spencer,,Kentucky,Spencer,,USA.18.108_1
USA,Kentucky,Taylor,,Kentucky,Taylor,,USA.18.109_1
USA,Kentucky,Todd,,Kentucky,Todd,,USA.18.110_1
USA,Kentucky,Trigg,,Kentucky,Trigg,,USA.18.111_1
USA,Kentucky,Trimble,,Kentucky,Trimble,,USA.18.112_1
USA,Kentucky,Union,,Kentucky,Union,,USA.18.113_1
USA,Kentucky,Warren,,Kentucky,Warren,,USA.18.114_1
USA,Kentucky,Washington,,Kentucky,Washington,,USA.18.115_1
USA,Kentucky,Wayne,,Kentucky,Wayne,,USA.18.116_1
USA,Kentucky,Webster,,Kentucky,Webster,,USA.18.117_1
USA,Kentucky,Whitley,,Kentucky,Whitley,,USA.18.118_1
USA,Kentucky,Wolfe,,Kentucky,Wolfe,,USA.18.119_1
USA,Kentucky,Woodford,,Kentucky,Woodford,,USA.18.120_1
USA,Louisiana,Acadia,,Louisiana,Acadia,,USA.19.1_1
USA,Louisiana,Allen,,Louisiana,Allen,,USA.19.2_1
USA,Louisiana,Ascension,,Louisiana,Ascension,,USA.19.3_1
USA,Louisiana,Assumption,,Louisiana,Assumption,,USA.19.4_1
USA,Louisiana,Avoyelles,,Louisiana,Avoyelles,,USA.19.5_1
USA,Louisiana,Beauregard,,Louisiana,Beauregard,,USA.19.6_1
USA,Louisiana,Bienville,,Louisiana,Bienville,,USA.19.7_1
USA,Louisiana,Bossier,,Louisiana,Bossier,,USA.19.8_1
USA,Louisiana,Caddo,,Louisiana,Caddo,,USA.19.9_1
USA,Louisiana,Calcasieu,,Louisiana,Calcasieu,,USA.19.10_1
USA,Louisiana,Caldwell,,Louisiana,Caldwell,,USA.19.11_1
USA,Louisiana,Cameron,,Louisiana,Cameron,,USA.19.12_1
USA,Louisiana,Catahoula,,Louisiana,Catahoula,,USA.19.13_1
USA,Louisiana,Claiborne,,Louisiana,Claiborne,,USA.19.14_1
USA,Louisiana,Concordia,,Louisiana,Concordia,,USA.19.15_1
USA,Louisiana,De Soto,,Louisiana,De Soto,,USA.19.16_1
USA,Louisiana,East Baton Rouge,,Louisiana,East Baton Rouge,,USA.19.17_1
USA,Louisiana,East Carroll,,Louisiana,East Carroll,,USA.19.18_1
USA,Louisiana,East Feliciana,,Louisiana,East Feliciana,,USA.19.19_1
USA,Louisiana,Evangeline,,Louisiana,Evangeline,,USA.19.20_1
USA,Louisiana,Franklin,,Louisiana,Franklin,,USA.19.21_1
USA,Louisiana,Grant,,Louisiana,Grant,,USA.19.22_1
USA,Louisiana,Iberia,,Louisiana,Iberia,,USA.19.23_1
USA,Louisiana,Iberville,,Louisiana,Iberville,,USA.19.24_1
USA,Louisiana,Jackson,,Louisiana,Jackson,,USA.19.25_1
USA,Louisiana,Jefferson Davis,,Louisiana,Jefferson Davis,,USA.19.27_1
USA,Louisiana,Jefferson,,Louisiana,Jefferson,,USA.19.26_1
USA,Louisiana,LaSalle,,Louisiana,La Salle,,USA.19.28_1
USA,Louisiana,Lafayette,,Louisiana,Lafayette,,USA.19.29_1
USA,Louisiana,Lafourche,,Louisiana,Lafourche,,USA.19.30_1
USA,Louisiana,Lincoln,,Louisiana,Lincoln,,USA.19.31_1
USA,Louisiana,Livingston,,Louisiana,Livingston,,USA.19.32_1
USA,Louisiana,Madison,,Louisiana,Madison,,USA.19.33_1
USA,Louisiana,Morehouse,,Louisiana,Morehouse,,USA.19.34_1
USA,Louisiana,Natchitoches,,Louisiana,Natchitoches,,USA.19.35_1
USA,Louisiana,Orleans,,Louisiana,Orleans,,USA.19.36_1
USA,Louisiana,Ouachita,,Louisiana,Ouachita,,USA.19.37_1
USA,Louisiana,Plaquemines,,Louisiana,Plaquemines,,USA.19.38_1
USA,Louisiana,Pointe Coupee,,Louisiana,Pointe Coupee,,USA.19.39_1
USA,Louisiana,Rapides,,Louisiana,Rapides,,USA.19.40_1
USA,Louisiana,Red River,,Louisiana,Red River,,USA.19.41_1
USA,Louisiana,Richland,,Louisiana,Richland,,USA.19.42_1
USA,Louisiana,Sabine,,Louisiana,Sabine,,USA.19.43_1
USA,Louisiana,St. Bernard,,Louisiana,Saint Bernard,,USA.19.44_1
USA,Louisiana,St. Charles,,Louisiana,Saint Charles,,USA.19.45_1
USA,Louisiana,St. Helena,,Louisiana,Saint Helena,,USA.19.46_1
USA,Louisiana,St. James,,Louisiana,Saint James,,USA.19.47_1
USA,Louisiana,St. John the Baptist,,Louisiana,Saint John the Baptist,,USA.19.48_1
USA,Louisiana,St. Landry,,Louisiana,Saint Landry,,USA.19.49_1
USA,Louisiana,St. Martin,,Louisiana,Saint Martin,,USA.19.50_1
USA,Louisiana,St. Mary,,Louisiana,Saint Mary,,USA.19.51_1
USA,Louisiana,St. Tammany,,Louisiana,Saint Tammany,,USA.19.52_1
USA,Louisiana,Tangipahoa,,Louisiana,Tangipahoa,,USA.19.53_1
USA,Louisiana,Tensas,,Louisiana,Tensas,,USA.19.54_1
USA,Louisiana,Terrebonne,,Louisiana,Terrebonne,,USA.19.55_1
USA,Louisiana,Union,,Louisiana,Union,,USA.19.56_1
USA,Louisiana,Vermilion,,Louisiana,Vermilion,,USA.19.57_1
USA,Louisiana,Vernon,,Louisiana,Vernon,,USA.19.58_1
USA,Louisiana,Washington,,Louisiana,Washington,,USA.19.59_1
USA,Louisiana,Webster,,Louisiana,Webster,,USA.19.60_1
USA,Louisiana,West Baton Rouge,,Louisiana,West Baton Rouge,,USA.19.61_1
USA,Louisiana,West Carroll,,Louisiana,West Carroll,,USA.19.62_1
USA,Louisiana,West Feliciana,,Louisiana,West Feliciana,,USA.19.63_1
USA,Louisiana,Winn,,Louisiana,Winn,,USA.19.64_1
USA,Maine,Androscoggin,,Maine,Androscoggin,,USA.20.1_1
USA,Maine,Aroostook,,Maine,Aroostook,,USA.20.2_1
USA,Maine,Cumberland,,Maine,Cumberland,,USA.20.3_1
USA,Maine,Franklin,,Maine,Franklin,,USA.20.4_1
USA,Maine,Hancock,,Maine,Hancock,,USA.20.5_1
USA,Maine,Kennebec,,Maine,Kennebec,,USA.20.6_1
USA,Maine,Knox,,Maine,Knox,,USA.20.7_1
USA,Maine,Lincoln,,Maine,Lincoln,,USA.20.8_1
USA,Maine,Oxford,,Maine,Oxford,,USA.20.9_1
USA,Maine,Penobscot,,Maine,Penobscot,,USA.20.10_1
USA,Maine,Piscataquis,,Maine,Piscataquis,,USA.20.11_1
USA,Maine,Sagadahoc,,Maine,Sagadahoc,,USA.20.12_1
USA,Maine,Somerset,,Maine,Somerset,,USA.20.13_1
USA,Maine,Waldo,,Maine,Waldo,,USA.20.14_1
USA,Maine,Washington,,Maine,Washington,,USA.20.15_1
USA,Maine,York,,Maine,York,,USA.20.16_1
USA,Maryland,Allegany,,Maryland,Allegany,,USA.21.1_1
USA,Maryland,Anne Arundel,,Maryland,Anne Arundel,,USA.21.2_1
USA,Maryland,Baltimore city,,Maryland,Baltimore,,USA.21.3_1
USA,Maryland,Calvert,,Maryland,Calvert,,USA.21.4_1
USA,Maryland,Caroline,,Maryland,Caroline,,USA.21.5_1
USA,Maryland,Carroll,,Maryland,Carroll,,USA.21.6_1
USA,Maryland,Cecil,,Maryland,Cecil,,USA.21.7_1
USA,Maryland,Charles,,Maryland,Charles,,USA.21.8_1
USA,Maryland,Dorchester,,Maryland,Dorchester,,USA.21.9_1
USA,Maryland,Frederick,,Maryland,Frederick,,USA.21.10_1
USA,Maryland,Garrett,,Maryland,Garrett,,USA.21.11_1
USA,Maryland,Harford,,Maryland,Harford,,USA.21.12_1
USA,Maryland,Howard,,Maryland,Howard,,USA.21.13_1
USA,Maryland,Kent,,Maryland,Kent,,USA.21.14_1
USA,Maryland,Montgomery,,Maryland,Montgomery,,USA.21.15_1
USA,Maryland,Prince George's,,Maryland,Prince George's,,USA.21.16_1
USA,Maryland,Queen Anne's,,Maryland,Queen Anne's,,USA.21.17_1
USA,Maryland,Somerset,,Maryland,Somerset,,USA.21.19_1
USA,Maryland,St. Mary's,,Maryland,Saint Mary's,,USA.21.18_1
USA,Maryland,Talbot,,Maryland,Talbot,,USA.21.20_1
USA,Maryland,Washington,,Maryland,Washington,,USA.21.21_1
USA,Maryland,Wicomico,,Maryland,Wicomico,,USA.21.22_1
USA,Maryland,Worcester,,Maryland,Worcester,,USA.21.23_1
USA,Massachusetts,Barnstable,,Massachusetts,Barnstable,,USA.22.1_1
USA,Massachusetts,Berkshire,,Massachusetts,Berkshire,,USA.22.2_1
USA,Massachusetts,Bristol,,Massachusetts,Bristol,,USA.22.3_1
USA,Massachusetts,Dukes,,Massachusetts,Dukes,,USA.22.4_1
